album_id,label
355RqMyXhDoOD0l4qMUxeT,Poe Boy/Atlantic
2LYwooMTH1iJeBvWyXXWUf,Universal Music Group
0RHX9XECH8IVI3LNgWDpmQ,Parlophone Records Limited
6LBiuhK7PZKjVXyMfPxPoh,Universal Music Group
6ZG5lRT77aJ3btmArcykra,Parlophone UK
4v55njNe2owBsm6VuEiTLe,Big Beat Records
6hPkbAV3ZXpGZBGUvL6jVM,Warner Records
5y6AnqHZ247zdHCF9avGCU,Columbia
4aUQP9kw5kVQyCcCiC2yVv,Columbia Deutschland
4X0NHS8CbsJVAMBxhSaHtD,Universal Music Group
7n3QJc7TBOxXtlYh4Ssll8,XL Recordings
0S9QJQiRmG9JYYfJfKqhDF,Universal Music Group
42UJjk8i8L0De7lQtu7sqi,Mosley / Interscope
6mm1Skz3JE6AXneya9Nyiv,Red Ink/Columbia
03JboE7JdI2P2lZjzVFjUP,Roc Nation
0f2teAfQd97LzryrjUDXCL,Columbia
6cunQQ7YZisYOoiFu2ywIq,Syco Music UK
7HOzvP7Ta2lLueojdlJtdZ,Infectious
2oKzsLJeOGZ5bMXDPuWCxe,Universal Music Group
3QZ9gSv35M8vfQA127l3vn,Universal Music Group
3zo0Hxh9rjJsdw2JAKReE3,Columbia
2SF8Wbc61u8hlQkZYGVCnx,"Will Walker Records, LLC"
5yQ3ctYzF5d1SgMzhyWe8s,Universal Music Group
43wpzak9OmQfrjyksuGwp0,Columbia
4HLTw1RgvSZkSLAc3pU9kU,Universal Music
3kaQUt8Mp906u1fI0LDqO6,Warner Records
4mkvtXQd6rD7zuAHhexEvb,Virgin
61ulfFSmmxMhc2wCdmdMkN,Columbia
4JlzEvVJqpb62Xwc0EmOHr,Kemosabe Records/RCA Records
4xkM0BwLM9H2IUcbYzpcBI,Columbia
5h5XOo9ZoMhKA4uu0NXiD7,Urban
0spT2EJ0PlKmrwydKWHRA1,Big Brother
0rRNLpdA8nA8Sm8Fk490b9,XL Recordings
5W98Ab4VvQEuFEE4TIe5fE,Epic
5BAqg5IJQ7XFKfdoCiOlJw,RCA Records Label
2ryym6yEc6r3ZuigHBDr1A,Tonspiel
2JkfTpYUHaeOqwMKxDu2n4,Virgin
3G2kixP0Pi8L0KgmSYohb2,Universal Records
0D49RvtlLCKyxeDKDnBU2R,Will I Am / A&M
7viNUmZZ8ztn2UB4XB3jIL,Roc Nation/Columbia
0UccZZgelTAbbk3OSPZymO,Warner Records
1kqXau1FkG7RGKCwo0OWs1,Universal Music Group
7p1fX8aUySrBdx4WSYspOu,Syco Music
0oKmvkXNQvyd3fHVn4zF7u,Universal Music Group
02pi98kE0nra0yBqCStzbC,Atlantic Records UK
11Bkx3E99vf0IlYPND61LJ,Rostrum/Atlantic
5XJ2NeBxZP3HFM8VoBQEUe,Big Beat Records/Atlantic
7cVXH4slEYzGjDh498OFyL,"Ultra Records, LLC"
4IjfVRMzE8yNH84Q6UZSV6,Columbia
64SChsjQBiEe3aVTFYnW1b,Atlantic Records
4neocSMt40stXKK2B8Sy2G,RCA Records/Young Money Entertainment/Cash Money Records
7666JCeGvPashwRm40pmq2,Universal Music AB
2R7iJz5uaHjLEVnMkloO18,Parlophone UK
5lNzygOpCmzRx4N301icBB,Universal Music Group
3NkZqXMTPlFgbgvifgrhLN,Universal Music
2Y9IRtehByVkegoD7TcLfi,Warner Records
7m2Gzfu5nMgHTiMbNDwPr7,Epic
6TJmQnO44YE5BtTxH8pop1,Universal Music Group
4LkxAH60g5KbV9cg0xt5Lw,Universal Music
30oyKmiKCKSbkBRWljEvpx,Asylum
7EvlnQaVuUuFLIeSuE6nRq,Parlophone (France)
7iC7iQaeRrG33H6VInfl00,Interscope
3GD5rN7BaRG8kg63Xse1To,Universal Music Group
4GRDFQ9HRoO0by8H0r2a3I,Universal Music Group
0ezwRysfWCrR5tDgpBwkIw,Parlophone UK
0dNtcQ9V2sXifWktjrspYP,Poe Boy/Atlantic
704GHNtZhEe9TBgleCNNGv,Atlantic Records
2nXJkqkS1tIKIyhBcFMmwz,Young Turks
63WdJvk8G9hxJn8u5rswNh,"Aspire Music Group, LLC"
5NrFMOprmnMEf4gMnLaHcq,Universal Music Group
6GKIr03B2yvdP0TkWiGJVV,Capitol
6nKbHNfT3n7MNcmvRuqLWD,Polydor Records
7vN82vd1Vq44fjlhjfvHJp,Def Jam Recordings
19dqa2yIehtaN4kBwpSEvP,Walt Disney Records
4gx8XdiMsraOXGli7x5MS6,Tha Alumni Music Group/88 Classic/RCA Records
2mRBvhDWqm8Fj2U0F6mMY4,EMI Recorded Music Australia Pty Ltd
2By7VYul963jWbTnegRA2b,Universal Music Division Def Jam Recordings France
2Ri94NAjmRjZkOgqoQCK8R,Universal Music Group
6heKMHyHa6R2jrsUaX7LWm,Virgin
3MVL172L0WhFYwG9wvEyFr,Macklemore
4E7bV0pzG0LciBSWTszra6,Parlophone Records Limited
7iycyHwOW2plljYIK6I1Zo,Fueled By Ramen
5CIOnMZ40kYIV2Ye7aCDwF,b1
3PogVmhNucYNfyywZvTd7F,Universal Music Group
4rG0MhkU6UojACJxkMHIXB,Mr.305/Polo Grounds Music/J Records
59EGOnoDi3waRlmoCNa1MQ,Tiger Records
7I4Vx91kradxSJNwg1ycbq,Mr.305/Polo Grounds Music/RCA Records
7Kmmw7Z5D2UD5MVwdm10sT,Columbia
3jJKDKdlwRS584zUlHV2Ly,Epic/Freebandz/A1
1SrvubPy1Dg2BWJyTMcmgr,Tonspiel
1CwTQl3oL06qrjTithl9lB,Universal Music Group
1wqUTW08fW7Idb0QmbK2E1,Universal Music Division Polydor
3pIrfgAYjBpTBBKgtrwKgZ,RCA/Sony Latin Iberia
7w19PFbxAjwZ7UVNp9z0uT,Columbia
1fXwOvaqIdkhp5F3fiFbCv,Polydor Records
7L2vCH0rBeI5pKefCgWcV9,Virgin Records Ltd
5KpPYX8443nXEn6tvOKAjQ,Universal Music Group
4Gfnly5CzMJQqkUFfoHaP3,Warner Records
7drqyneritbCAzwJ7I7hfZ,Universal Music Ltd.
1CEODgTmTwLyabvwd7HBty,Parlophone UK
4i9yM8JoAgeh6ekZjk08U1,Parlophone (France)
4Rt6psVqmhnvrZLEoHocb6,Streamline/Interscope
4Dgxy95K9BWkDUvQPTaYBb,Columbia
2sqwG0D7XQzXVHb3EpkUCX,Universal Music Group
2lkbTVYUYHXoXt17WXIAVc,Chop Shop/Atlantic
1uyf3l2d4XYwiEqAb7t7fX,Atlantic Records
08QA1LIBYfgH1j3yfnjY1O,Island Records
0kJbDT8VGMScK8YDzNNvzV,Universal Music Group
40XGTQ7FN6Y3dZXJhKBe96,Nicki Minaj/Cash Money
7eLwoxxWs6lfkVYJGkGNbk,Poe Boy/Atlantic
2JLDMOX168DhnueBb946kw,4AD
63L3vuRRfaEIsQXsVsQ8oQ,Columbia
3pzQF7YgU1f66pBayA8uHv,Epic
30Perjew8HyGkdSmqguYyg,Warner Records
3tFBQBuViTaeqWxA7GDmRF,Capitol
4p9dVvZDaZliSjTCbFRhJy,Universal Records
5IenxFp0vpnXBUxPcwJtbE,Columbia/M2V
2gcqSlK5xTxcpuLZ1iik3Z,Chess Club/RCA Victor
0z7Mr85v0hPSX0VOUxP51W,Universal Music Group
6GPV0x3fUwSE4EJOAcbSWo,Universal Music Group
5Ouuxga807CPAs81lSloBJ,RCA Records/Sony Music International/Sony Music Latin
2TQZYFed2I2ajTSzwZV7ag,Four Music
39P7VD7qlg3Z0ltq60eHp7,Music World Music/Columbia
1WGjSVIw0TVfbp5KrOFiP0,Atlantic Records UK
3yfisavFdGTrjFf9Ecpbio,Rough Trade
7gGcnUEEQgIMV2JRwVQbrF,Universal Music Group
5csXMdS69VOvh8MjyfwkjB,Universal Music Group
5pLlGJrxuQO3jMoQe1XxZY,Def Jam Recordings
1C2h7mLntPSeVYciMRTF4a,Epic/Legacy
0L6tzOdcRwb82xMBZ3WZyi,Universal Music Group
7nsWIOWiX7Zt0AdR5imU50,Forty8Fifty Music Group/Epic
4gCNyS7pidfK3rKWhB3JOY,Syco Music
2buNSPalbxgT5kdFVYzfWG,G.O.O.D. Music/Columbia
5CZR6ljD0x9fTiS4mh9wMp,RCA/Legacy
1ImxhQBpfEQeM7bNh61Aqg,Universal Music Group
4DM34NuOlqu5S8PZAje4iF,300 Entertainment/RGF Productions
5jKMfS57mHTHzlSFGfPFxU,Island Records
0EXLFY4NFNx4FlpAlFO7ly,Universal Music Group
37uqAKt9dLsLob7yomDWY4,Universal Music Group
6J84szYCnMfzEcvIcfWMFL,Elektra (NEK)
0W5GGnapMz0VwemQvJDqa7,Atlantic Records UK
1ftvBBcu7jYIvXyt3JWB8S,Universal Music Group
7we1BNenehBwimeIkK0jL0,Universal Music Group
5z4h0RXuUgEiUjEAFUKiV3,Universal Music Ltd.
73tAnNx5QNbVcCrpZQMf2i,Universal Music Group
5gyYLXgAcJoZrFgsmzA4MM,Universal Music Group
7KkiEooAVT3EyqQMOl6Iah,Universal Music Group
0XTAmejG8F97wF5MWoVbaY,Universal Music Group
0O82niJ0NpcptYRxogeEZu,RCA Records Label
1qHVYbxQ6IS8YRviorKDJI,Aron Ekberg
5uJpRBjDkTW8wtwDimhkdm,Universal Music Group
6uZYkBePCdUP1LltEt9Qin,Atlantic Records UK
2UJwKSBUz6rtW4QLK74kQu,Parkwood Entertainment/Columbia
1gMxiQQSg5zeu4htBosASY,Syco Music
6FM2zi33hm46NY9mk5jIV8,Syco Music
0C6m4LiyUwsLI0eK6kJyeh,Universal Music Group
1snrPQMoTrBsKl73wzSxbn,Interscope Records*
307C8qOXhP1iVcp2MttpmO,Universal Music Group
3F41BssbVvfFnh6DdDODeO,UMLE - Machete
71xFWYFtiHC8eP99QB30AA,Universal Music Group
2bfWH730j0HtAJrNcg1LuP,Universal Music Group
1UsmQ3bpJTyK6ygoOOjG1r,Arista
2esSZWmdzMPyQsszbsX0rr,4th & Broadway / Island
2YO1F9DHVEzXPriA1JHoOQ,XL Recordings
535qZk6ycJqQaa5qFPmq3k,Universal Music Group
2nqmAIxUXON1qlX754E2QE,Universal Music Group
0Md4nG83KbXRbscZjy4Hx8,Universal Music Group
7bCDE4ddc9T8Zkw588bN73,Universal Music Group
68s1AYwi1JtoTOD0ggqr2j,Asylum/Major Tom's
6MBuQugGuX7VMBX0uiBnAQ,M83 Recording Inc/naïve
6eZdwrhB97A3EYx9QppGfl,TrapSoul/RCA Records
4teOxn2qMATVwP9XlSp4lH,Digital Distribution Latvia
6yd9yk8nFcHalXzy7mgaDx,Columbia
0mBvlBWI6TMDrWvQ8bKOKV,Hollywood Records
1Iq9u0VsxfFDoLmX5bLTVL,Lizos Music
0JvnQNMxBPhsPmCUPqjyXx,Young Turks Recordings
0PMasrHdpaoIRuHuhHp72O,Columbia
6oZ5iDw1LT25svEK0g5OqT,Mercury Records
10xgy5KkSpP3prnygQmFoN,Photo Finish Records ADA Distributed
0Zndfz8u9OTb8sXDkve96m,Rhino
3xIwVbGJuAcovYIhzbLO3J,OVO
3v78ZZiv9L2Fb5x5fC8kVC,Vertigo Berlin
4doea7KA9jw7nkm3IOs0PR,Sony Music CG
3dWX1xFUaalRlaaVpe4EPF,WM Sweden
6yEuIwTQpciH1qtj7mP5GK,Concord Records
0NV96Rqo10ytbCHlR14E8r,Modular
085TF4mnNbXQT0m2X05cb0,Atlantic Records
35s58BRTGAEWztPo9WqCIs,Universal Records
60mvULtYiNSRmpVvoa3RE4,Mr.305/Polo Grounds Music/RCA Records
1QL4aGJ6SwMK94EEf8Kdhc,Universal Music AB
7IPOvQXhAI5OQD8S3ZOtmE,UMLE - Latino
4ujRfwvBeflZJ7tzzA0XBJ,Mosley / Interscope
6AgcNXTAFBxcOFRfxHUtxs,Ministry of Sound Recordings
0NBTBo1qrg554sAj79nEqD,Polydor Records
3mMWlBGocBwsS1Q0o9wvlc,"Surfaces, LLC / TenThousand Projects, LLC"
0zHb7F613s95pFWQhgXQ9w,Transgressive
60xcVwuQJAOyu11xf9mObS,Astralwerks
7Aq8cN8Br8AHcDqC327dlV,WM Germany
0I0YNV6jCPqIfkDN84xFCO,NITRON media
21R2CiMVZH2MY514Sq2DIG,Louis The Child / Interscope
6MQtWELG7aRX7CkAzQ6nLM,Asylum/Warner Records
4vJKlj9rjpFliOTWgriL2R,Global Music P&D (Sykes & Lawson)
6fmnT17jc2Sc69q3nza1eD,Warner Records
3OrucS4sHv6Bl9GS4rafEk,Interscope
6KPJTxKFCpuzrwyJGcURqK,Atlantic Records
6PVN0rvVbQE21VoEgmtDRS,NEON16/Universal Music Latino/Interscope Records
700MviIgFKNTldTXmOAFOr,MER Recordings
6M4VOF1ExBRii1x20Pk0GR,300 Entertainment
7BrlhEO8dHiNmU8A1Ep9RZ,Arista Records
0Y7qkJVZ06tS2GUCDptzyW,Priority Records
4rNQTnJ1Qp0rgy2FzE93Wk,Heavenly Sweetness
6OQ9gBfg5EXeNAEwGSs6jK,OVO
7mDkWKTghwBDuHCJmH6qR5,Pussycat Dolls LP2 / Timbaland
3pEIf94XjPRgUDyIKOmIBE,Atlantic Records
4NPX54YtocHqTOq6yXDEFM,Columbia
7gVHUNPQr0AE2A0Yf5MjqR,Parlophone UK
5MUX0Xv8IGxAlzz5eSEE5D,Tuff Gong
5kykHij9W4lQ4fFEfIo7BB,S-Curve Records
00eiw4KOJZ7eC3NBEpmH4C,Geffen
5vc7GCjUpkbDUodoFc1FTI,Urban
0ujHQ5WCLuKJQXOqXpGtpf,Records/Columbia
4rQV5S9FhajZdyzFfcyYw9,WM Sweden
0jZfbz0dNfDjPSg0hYJNth,Warner Records
0XcHdI2ZyNADjfvo5Ubs39,Thirty Seconds To Mars
2ellIuTAeZqsBDVqGpNe9R,Sire
5zBPRXCAc801vyHWoRurNZ,Geffen
64Ky1tqKPfwxhJs6msphWd,RCA Records Label
4uSLI5aFv7OshfB8LgGXQG,Big Brother
0Oy5pcr8Ijx4TqNn9AbC2k,Macklemore
0uLz2ygHQAtLknyGasJOr5,"Right Hand Music Group, LLC/RCA Records"
31TRqoVBTQi0lzlPLtvINn,Epic
1T8usYsiGEMPMQOLFgJEbE,Columbia
43YIoHKSrEw2GJsWmhZIpu,Columbia
0vrKGjXSGcTsxNGxQdXT5p,AJ Tracey
7qqCw47pAWFzhwTpVRd0zE,Rebel Rock/Grand Hustle/Atlantic
0U54jjqJhihezshU9t9cuO,Def Jam Recordings
63iWSELt9V1kV6RSMxN7Ii,RBMG/Def Jam
2vnPwMLtMXZWGkKsoylsGt,OVO Sound/Warner Records
5ON1WNVZH0W1ASqlPq5gAX,WM Norway
3IIHk2ZLXKWuVAjCbQ9g4Y,LOUD Records
2a1AHCq835BXUcX1aTTWqQ,Mogul Vision/Interscope Records
0Qk5ItMuEF2zYoHN8J1sKT,RCA Records Label Nashville
0p2yf6DucEgvj8Uk8KXJJv,Sony Music Latin
2mX8ktJoWvyidWBU9U8Jis,UMLE - Latino
1HZDvQKz15zFEVJdaKEoVi,SoulForce Records
7iwGw8ob3YLqZrbKzGFnHi,LVRN Records
3pDWtiwshSUkWVkJ4rLkgq,"NLE Choppa Entertainment, Inc."
1mMgrxFYBUMKANGbapmXxi,The Bicycle Music Company
6sDQacCej53Q43vZF9PJ8i,J. Cole/ DreamVille
4kIWi5LcrqAWQD09CE05Ps,Create Music Group
6Rg9tJW4DSAUyNp59VXzu1,MER
2acDkDTWdNFie1HjcFa4Ny,Young Money/Cash Money Records
55A6d8TOuiAs6zDiKj2c3A,Polydor Records
2UfvnX1YYeC2cExMQTMbXC,Taylor Swift
0jk3nAmtiIfwLU4CvDDMaS,Republic Records
59RsiGLQVyFHiFn2K5VNvX,Columbia/Legacy
4w2mFsi8WKeGFklMhyipnb,Sony Music Entertainment
6aqSlutLYNpzSsK4dV5jTr,Universal Music Latino/ NEON16
1DaEfg5HtFctoJ00lONeXy,Big Brother
4c3skW6UyBf6V3pTvpJKhq,Gustavo Mioto
6yJdQMlMkfYJFiSsL6764c,Hollywood Records
46xdC4Qcvscfs3Ai2RIHcv,NF Real Music
55RhFRyQFihIyGf61MgcfV,Virgin Records
6C8ObcezFoorqPgY2J320r,"Duars Entertainment, Corp."
43NNW7iDuAE8pIouzvwWWi,RT Industries
5nNtpPsSUgb9Hlb3dF1gXa,OVO/We The Best/Epic
2tGRWs8mrUVyjgbMIQpWQN,"Internet Money Records / TenThousand Projects, LLC"
5r7L8DlTsIKoDwSSiRf5M7,Mike WiLL Made-It
01yYW0rRRwlEZx1dMmc5ff,Sony Music Latin
4KEOAWBMpvJrIZ7tQfx44i,Columbia
40bJA5hz3vopupCqHK7fJ3,Sub Pop Records
3hiJmThCss4ugTPzvgUnT1,Rich Music
4KXYNMizBHgXUFM1UOUhoJ,Eleven Seven Music
1P2L7DD1DCqb0VfpMyByLl,Atlantic Records
7jY0r3cjoRY6M3IqRb1m7H,Locomotion Recordings/Geffen Records
7fZKtzZAsfH0kzeTivu5TG,Chris Brown Entertainment/300 Entertainment/RCA Records
7yZHLfxqiGPbSQLrVJljah,Rhino
6tgMb6LEwb3yj7BdYy462y,"Big Machine Records, LLC"
6ZksrxRWlJ7ExylPyJwfLJ,88rising Music / EMPIRE
7e7t0MCrNDcJZsPwUKjmOc,Victor Victor Worldwide
0IMTA2Wz6p8CNZ0MDK2zvg,MBK Entertainment/RCA Records
59Tni3gA1OczshFWTMxmbo,The Bicycle Music Company
0IF0o88tDFcKoiqsiZ8GQO,UMLE - Disa
7oRzNo0PkoRJlvI9Eocyf2,Island Records
3COyh97TYskmV4cOqPed49,Spinnin' Records
0ZI6Q1QJSYdeEQPvKzX1XR,BIGHIT MUSIC / HYBE
3EYg0XBIcyz3OvhIy7gsZQ,Warner Records
16H9XbDP9IxeyOohsXkKXb,Polydor Records
2SmDuZSWtjukp9gkG2mcBQ,Universal Records
6btE9k5ED8ydC8XY1K0kko,MBK Entertainment/RCA Records
6gkwOLmk0ALMOjWs5WhAEr,Def Soul
5udw4f9l9vwuJVkrbRFy3j,Empire Distribution/Republic
3YD1qyD9KPFzzTK1UC1Gvo,Epic Amsterdam
4fDaiqpXlswOza10LvoZHb,Third Man Records
673D6VTmxJquUg31Wq1j0S,Motown
02lktkm4J7K7N8T63Gm7KX,Columbia
3wOMqxNHgkga91RBC7BaZU,Kemosabe Records/RCA Records
03lYYd9IOnxoacrLOvoPJa,Shady Records
3dM5WCvdXdNqLE14d16GmJ,"2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL"
47wyCwrChF50ZTFNOuWx99,"Universal Music, a division of Universal International Music BV"
1ynyQdPQiXdYJNQEDL1S3d,Quality Control/Motown Records
7j7cqgeWmYH9PbKe3S5oJj,Columbia
4aGGhfTv8mJ9JAiz8dsa0L,Capitol Records
5VL90afs1EsezktD44XMIN,Lizos Music
6PMuXABPVPf11EgTxrjroO,Rock The World/IDJ/Kanye LP7
1hg0pQJLE9dzfT1kgZtDPr,Warner Records
2YRwWCfsk2Uf9ycGS7FRMV,"(SME US Latin) Duars Entertainment, Corp. (2)"
0CoiuzFtZVRk9imDnfate2,Virgin
6sJLYcfLIb9wNyLy1hdeyM,Agorazein
4rJu3hBFAUqIAQOlSStJzO,Atlantic Records
5gdoRB1AUsGnScCuZ8gmPp,Capitol Records
4r1WecJyt5FOhglysp9zhN,EMI/EMI Records (USA)
6cj1gdwhr2MVJr9YnWghUd,J Records/Legacy
4yP0hdKOZPNshxUOjY0cZj,Republic Records
3mTbv6MyAR4KEDh0w8s9Nk,Som Livre
2OQEAqShAl6SodrGhmYZ4Z,Highbridge The Label
4hhvgHjPqUOAYkclDkhL2T,RCA Records Label Nashville
2z37UnazitI7yDEF0IjE0v,Tommy Boy Music
6yUkGEJftbJl1QPvz4WTjO,Atlantic Records
1jWKVgnHX8nwR551hQNx5K,Warner Records
3S7LqjI8EzC8FudcsX2T2W,Spinnin' Records
4vQ96yyyYbaeTQujH3iTtd,Legacy Recordings
72jP2oTZj5eZnyqGqhdBLU,Columbia International
6HZe6aICWesZsze5OKlvMD,Aura Music Corp.
6ERbVmi33M9tKn7RNtt17G,Universal Music AS
2m7zr13OtqMWyPkO32WRo0,Nonesuch
1jzR3xpKcncJ1GBBucctXP,Universal Music Group
1zCNrbPpz5OLSr6mSpPdKm,RCA Records Label
7dK54iZuOxXFarGhXwEXfF,Parkwood Entertainment/Columbia
4HpiwfnQvs867JNWeLy1vr,Som Livre
7JtT7OyWM8BnIS5FXXPMKg,"2020 Real Hasta La Muerte, LLC"
5n7X5fHKzG6QaKAHGB7Y8A,Peacefrog Records
12jwb6dkXYHWYg2YXvNCuA,Sony Music Latin
3AlyvIIMZyT5LjWFeK5LSl,A$AP Worldwide/Polo Grounds Music/RCA Records
7oVHtPdIA5kcxLLiCu2t7N,Elektra (NEK)
6lPb7Eoon6QPbscWbMsk6a,RCA/BMG Heritage
1bOzvOad5Oirmr1ewGlnKs,The Secret Life of Walter Mitty
5PBlVx5hyd91saZxHRROrz,Motown (Capitol)
0j1qzjaJmsF1FkcICf3hRu,Bad Boy Records
3js3vnaiDDghVu9ADH93Q5,JP Entertainment (Jorge Pino)
1p6cWoueuunhpgy6131zAd,Arista
24jAbLMFzCTlIv3kQ94HwK,300 Entertainment/Atl
1R6vbGGXSEZZmTGn7ewwRL,Grade A Productions/Interscope Records
4YMnOf4a7obOcN1Gy2QEuM,Records/Columbia
2zE1YKY7Okj10Tjl09jjth,Island Def Jam
6xS6mQz1fQZ6eZE654J15I,Sony Music Latin
3Id3VUk9jSKBD1guNo1buF,Warner Records
4WzTXHp8bVKkKNu3UQ2Fqu,Parlophone UK
5LiT3OZKgkgEeInFxUEObJ,Sony Music Latin
6Lo6ylJg4qbFfxicPEOzMI,300 Entertainment
2pSH41L4EXqhGHyTjM2dA2,"Right Hand Music Group, LLC/RCA Records"
48joW5905AMbTFLvy8ZWch,EMI/EMI Records (USA)
71uU1JDWZ61OMDtW8h1Kp8,WEA Latina
6oSHgr3TZJPCFshYUfBDqE,Columbia/Legacy
0uRFz92JmjwDbZbB7hEBIr,Mercury Records
4IcQ1ni07PmlOenqwf6MgG,Sony Music Latin
4GrFuXwRmEBJec22p58fsD,Neighbourhood
5v7Icroz1sQsK2sQyLrWzE,Motown
0s9cSoniuN0HfXpwlCpGUF,Epic/CMG
5gO2acKSOaJnP0Mcy8IpU6,Universal Records
7z4GhRfLqfSkqrj5F3Yt2B,We Run It Ent./Cactus Jack/Atlantic
1KVKqWeRuXsJDLTW0VuD29,"Big Machine Records, LLC"
5WLquTz7nUnsHCj80b6wci,300 Entertainment
6WlnnRa9jAPXhZEbvBvdxB,LaFace Records
4d40uSufPdCDGGedQGCdGn,Wind-up Records
1ICKrl6sDjJD1YdR9VDfPR,Rhino/Warner Records
7lZs5r4oQV2nutddffLrg0,Walt Disney Records
0NvirtaDCaZU5PAW1O5FDE,Parlophone UK
44qAUS0siEj2plisdS25xw,Hunger Games 3/Mockingjay
2FeyIYDDAQqcOJKOKhvHdr,Parlophone UK
0HqvyHCJ9EaORFyA8BPDyW,Universal Music Ltd.
2ogiazbrNEx0kQHGl5ZBTQ,Atlantic/KSR
6w21zEx5okRPCYJejLVRdR,Polydor Records
3k3EvBHWTu3VkyAh5Pevv9,Vertigo Berlin
5W1E1tqlKUl7p6KuyCAhji,Flock Music
6uyslsVGFsHKzdGUosFwBM,Universal Music Distributed Labels
0HcHPBu9aaF1MxOiZmUQTl,Warner Records
08pQhv89ezKOhOKqZner5D,Edsel
33HjgKPNuu4pYcTzAShz2i,Believe digital
6UVYgnSnY4ytapGgBY4BzZ,Eleven Seven Music
2ih65NyzXsPwEsI1sMdyIy,Atlantic Records
0tzusAckn6CYqaCBRJHiAh,Arizona Zervas
5XpEKORZ4y6OrCZSKsi46A,Polydor Records
3HE3e3QqmuhAsxcJGtxyEr,Milkshake
4pmyFpGicLLIgNPc1TQXKc,Atlantic Records
673e3sPgdJWrPAIBvaKysa,Interscope Records
0mVaaNSEcExh4rejUpiSj6,19 Recordings/Interscope
1cjgTku8zcYVHRi8QQH1XI,88rising Music/Warner Records
05c49JgPmL4Uz2ZeqRx5SP,Interscope
3kN131kyymtaEFQo14tfLr,Bear Machine
30FZign4ARPElEZ23nU0ns,"2020 Real Hasta La Muerte, LLC"
1rQZbncicoXyB64DqoH7OY,Epic/Immortal
0KHIH7UC8WATEByfXGfYaY,BPG/RVG/RCA Records
4otkd9As6YaxxEkIjXPiZ6,Shady/Aftermath/Interscope Records
2qIbHfs93z6eDwGoAdCkXA,Atlantic Records
5tV3mMceoLdP5Yqn1ICVNo,Fifty Shades Darker
3CQXZGwq48aV4XrkpxCgOr,Kontor Records
6Cf545T4jkaiyvMnTRPOB2,UMC (Universal Music Catalogue)
5sEpXan86hEcM8eZSAoWhw,Linked Music / Dynamic Records / EMPIRE
1jlIU9p7PChTK3AeqNpnsX,Bird Vision Entertainment
2p9gK2BcdrloHNJwarc9gc,Columbia
669dgT2kmrAMrrPaEEHWyE,"Friends Keep Secrets, under exclusive license to Interscope Records"
1BBjdKgGAqwdEvcvqBOGfT,"Flow La Movie, Inc."
6b3LhhX9Lt2861Dsh3ZCC2,MBK Entertainment/RCA Records
1LoyJQVHPLHE3fCCS8Juek,Rammstein
1eleCBhP2R8TXEDquvybwC,Astralwerks
3cBk22r1tb6omRQ4jr6SE8,J Records
6JCNOvp9UeMrFuXwNW0JW6,19 Recordings
2Gq0ERke26yxdGuRvrqFTD,Geffen
1PvEp0qeU6o2rm0i2qUC2N,Atlantic Records UK
6Jx4cGhWHewTcfKDJKguBQ,RCA Records Label
1RWiRfdNZKDe8VXzzf2VEc,RCA Records Label
0VJI3wpebzRyVHq0eZQidb,Sony Music UK
2c6s84YTwR9cfncPmB9fNW,"Bad Vibes Forever, LLC"
3Na85E6foBKxAeoAojX427,Sony Music Latin/Duars Entertainment
36jrqYRpGVpJqztuqCii22,Generation Now/Atlantic
6vW9ZDllNv87WHXS3XTjlM,Atlantic Records
2JRundp5dldujo6pVchZco,Rimas Entertainment LLC
34hQFIwGTLf03BZQmGL0iy,Chrysalis Records
39vanCalSWRrvIEOWdyxPY,WM Brazil
6OlCoydaNFUU7v1Xo5ZJPx,Virgin Records
1NfrmcXk8xNennyxQ57JcW,Roc Nation/Columbia
6E76aabodIl5DW5BTEZPHG,4AD
0tdm853TNWjVVChbJRbu3Q,Reprise
5ota1DtixKfUcrsiazzgcK,Vertigo Berlin
2IU9ftOgyRL2caQGWK1jjX,Warner Records
14kTyafNZvlbn586zryGww,BMG Rights Management GmbH
0j12QW17dkUCCI7eOAiT1r,Mercury Records Limited
1TwCR17ZsRgWTo00mmlzqq,Universal Music AS
6TTT64H7K3zSyBwrCdrRba,Atlantic Records
0p8Zy0wEzDYiFDcSt07UHe,London Records
2e1TJGCwd9Q5AIvA78yD00,Urban
2vdeSISq7TAWLDiEhFJ3nz,Bra Musik
5da8Quq01mGKZvEpBRfFZh,Tudo Nosso Produtora
2ZTlbmxYIAhs8ckvgx0imI,Sony Music Latin
72olNArm75vOycSziqIX9Y,Universal Records
5abCMGtyHwpOr9cEbwfP1P,Shady Records
5fPat8IjkbKuwk27MTQIWy,Priority Records
7q6zjWaLw8bN5nYiBWjrus,Cactus Jack / Epic
7fJMKBNqYWhvWDs560x6nn,Elektra France
2x1s5aVQ01ylPs5nUdeA2i,Geffen
2WqGsuxmIREkcArxbp5IK0,Columbia
33GfLqCFzz4RMZe1bLkFTe,Universal Music AB
2lKbr47iZyXo44V4CEEUaK,Future Classic
2CxrZinzjDXZidyx5EP214,Island Records
2psjRixnoePs8ZqE8cuU5Z,Bad Boy / Interscope
7IyoGB8J31fvQDwGtHAq9m,Generation Now/Atlantic
0hjao9hWIDjmUFDiW6Q59W,Domino Recording Co
