track,track_id,artist,album,sp_release_date,duration,explicit,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,time_signature,playcount,video_id,view,channelTitle,yt_release_date,title,genres
Promiscuous,2gam98EZKrF9XuOkU13ApN,Nelly Furtado,Loose,2006-01-01,04:2,0,0.808,0.97,10,-6.098,0,0.0506,6.13e-05,0.154,0.868,114.328,4,550778733,0J3vgcE5i2o,441247728,NellyFurtadoVEVO,2009-06-17T00:08:32Z,Nelly Furtado - Promiscuous (Official Music Video) ft. Timbaland,pop
Promiscuous,2gam98EZKrF9XuOkU13ApN,Nelly Furtado,Loose,2006-01-01,04:2,0,0.808,0.97,10,-6.098,0,0.0506,6.13e-05,0.154,0.868,114.328,4,550778733,0J3vgcE5i2o,441247728,NellyFurtadoVEVO,2009-06-17T00:08:32Z,Nelly Furtado - Promiscuous (Official Music Video) ft. Timbaland,hip hop
Always,2RChe0r2cMoyOvuKobZy44,Bon Jovi,Cross Road,1994-10-18,05:53,0,0.383,0.659,4,-5.558,1,0.0312,0.0,0.0778,0.327,140.795,4,308569132,9BMwcO6_hyA,780225688,BonJoviVEVO,2009-06-17T00:24:48Z,Bon Jovi - Always (Official Music Video),rock
Wanted Dead Or Alive,0oerlffJSzhRVvtDfLcp3N,Bon Jovi,Slippery When Wet,1986-08-16,05:9,0,0.252,0.802,7,-3.976,1,0.0391,0.0146,0.309,0.253,150.056,4,258149419,SRvCvsRp5ho,157393723,BonJoviVEVO,2009-06-16T23:09:14Z,Bon Jovi - Wanted Dead Or Alive (Official Music Video),metal
La Mordidita (feat. Yotuel),00i0O74dXdaKKdCrqHnfXm,Ricky Martin,A Quien Quiera Escuchar (Deluxe Edition),2015-02-10,03:32,0,0.725,0.903,0,-2.955,1,0.0658,0.0,0.183,0.946,142.006,4,224999961,lBztnahrOFw,1232412876,RickyMartinVEVO,2015-06-12T22:00:01Z,Ricky Martin - La Mordidita (Official Video) ft. Yotuel,
La Mordidita (feat. Yotuel),00i0O74dXdaKKdCrqHnfXm,Ricky Martin,A Quien Quiera Escuchar (Deluxe Edition),2015-02-10,03:32,0,0.725,0.903,0,-2.955,1,0.0658,0.0,0.183,0.946,142.006,4,224999961,lBztnahrOFw,1232412876,RickyMartinVEVO,2015-06-12T22:00:01Z,Ricky Martin - La Mordidita (Official Video) ft. Yotuel,hip hop
The Anthem,0BRHnOFm6sjxN1i9LJrUDu,Good Charlotte,The Young and The Hopeless,2002-10-04,02:55,0,0.494,0.939,1,-3.127,1,0.126,0.0,0.139,0.893,177.751,4,258707559,desJKYvdq9A,72887127,GoodCharlotteVEVO,2009-10-25T19:33:51Z,Good Charlotte - The Anthem (Video),rock
I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,1yy2DlSDtEt90d54rPDPXz,Diddy,No Way Out (2014 Remaster),1997,05:7,0,0.833,0.619,7,-5.595,1,0.0538,2.13e-05,0.159,0.901,109.92,4,340171298,NKMtZm2YuBE,50933845,Bad Boy Entertainment,2016-06-03T11:09:56Z,Puff Daddy [feat. Faith Evans &amp; 112] - I&#39;ll Be Missing You (Official Music Video),hip hop
I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,1yy2DlSDtEt90d54rPDPXz,Diddy,No Way Out (2014 Remaster),1997,05:7,0,0.833,0.619,7,-5.595,1,0.0538,2.13e-05,0.159,0.901,109.92,4,340171298,NKMtZm2YuBE,50933845,Bad Boy Entertainment,2016-06-03T11:09:56Z,Puff Daddy [feat. Faith Evans &amp; 112] - I&#39;ll Be Missing You (Official Music Video),r&b
Mountain Sound,3SPVZJzf1Hs30rB6yXVf2y,Of Monsters and Men,My Head Is An Animal,2012-01-01,03:31,0,0.379,0.878,1,-4.338,0,0.0359,0.00431,0.146,0.381,102.023,4,165438309,qt7ox1M_XG4,18779551,OfMonstersAndMenVEVO,2014-07-30T15:50:00Z,Of Monsters And Men - Mountain Sound (Official Lyric Video),
"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",0cDwUAF7yQrOLRcFfJpSc2,Imagine Dragons,"Zero (From the Original Motion Picture ""Ralph Breaks The Internet"")",2018-09-19,03:31,0,0.634,0.653,6,-7.515,1,0.032,0.000987,0.115,0.26,90.012,4,197277959,j60ClcNYWu4,76000015,ImagineDragonsVEVO,2018-10-23T11:00:10Z,Imagine Dragons - Zero (From the Original Motion Picture &quot;Ralph Breaks The Internet&quot;),pop
"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",0cDwUAF7yQrOLRcFfJpSc2,Imagine Dragons,"Zero (From the Original Motion Picture ""Ralph Breaks The Internet"")",2018-09-19,03:31,0,0.634,0.653,6,-7.515,1,0.032,0.000987,0.115,0.26,90.012,4,197277959,j60ClcNYWu4,76000015,ImagineDragonsVEVO,2018-10-23T11:00:10Z,Imagine Dragons - Zero (From the Original Motion Picture &quot;Ralph Breaks The Internet&quot;),rock
Club Can't Handle Me (feat. David Guetta),6ebkx7Q5tTxrCxKq4GYj0Y,Flo Rida,Only One Flo (Part 1),2010-11-24,03:55,0,0.616,0.869,0,-3.911,1,0.0327,0.0,0.064,0.473,127.966,4,279490143,SgM3r8xKfGE,389346650,Flo Rida,2010-07-15T21:30:55Z,Flo Rida - Club Can&#39;t Handle Me ft. David Guetta [Official Music Video] - Step Up 3D,electronic-dance
Meet Me Halfway,3F9ByoUqu31xU0I3G5xfVg,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],2009-01-01,04:44,0,0.798,0.629,11,-6.857,0,0.0735,2.17e-05,0.324,0.4,130.0,4,248101898,I7HahVwYpwo,394121670,BlackEyedPeasVEVO,2010-01-21T18:04:20Z,The Black Eyed Peas - Meet Me Halfway (Official Music Video),pop
My Humps,20jYtEun4dUdYZ9foaOC48,Black Eyed Peas,Monkey Business,2005-01-01,05:27,0,0.802,0.682,1,-5.924,0,0.222,1.39e-05,0.109,0.586,123.95,4,220384785,iEe_eraFWWs,626126619,BlackEyedPeasVEVO,2009-06-17T05:36:14Z,The Black Eyed Peas - My Humps,hip hop
My Humps,20jYtEun4dUdYZ9foaOC48,Black Eyed Peas,Monkey Business,2005-01-01,05:27,0,0.802,0.682,1,-5.924,0,0.222,1.39e-05,0.109,0.586,123.95,4,220384785,iEe_eraFWWs,626126619,BlackEyedPeasVEVO,2009-06-17T05:36:14Z,The Black Eyed Peas - My Humps,pop
Boom Boom Pow,3oDFtOhcN08qeDPAK6MEQG,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],2009-01-01,04:11,0,0.867,0.857,9,-5.892,1,0.0663,0.00171,0.13,0.402,130.048,4,238848150,4m48GqaOz90,414642687,BlackEyedPeasVEVO,2009-06-16T21:39:46Z,The Black Eyed Peas - Boom Boom Pow (Official Music Video),electronic-dance
Pump It,2ygMBIctKIAfbEBcT9065L,Black Eyed Peas,Monkey Business,2005-01-01,03:33,0,0.648,0.931,1,-3.15,0,0.181,0.0,0.752,0.744,153.649,4,361625540,ZaI2IlHwmgQ,670684955,BlackEyedPeasVEVO,2009-06-17T05:29:08Z,The Black Eyed Peas - Pump It (Official Music Video),hip hop
Pump It,2ygMBIctKIAfbEBcT9065L,Black Eyed Peas,Monkey Business,2005-01-01,03:33,0,0.648,0.931,1,-3.15,0,0.181,0.0,0.752,0.744,153.649,4,361625540,ZaI2IlHwmgQ,670684955,BlackEyedPeasVEVO,2009-06-17T05:29:08Z,The Black Eyed Peas - Pump It (Official Music Video),electronic-dance
Pump It,2ygMBIctKIAfbEBcT9065L,Black Eyed Peas,Monkey Business,2005-01-01,03:33,0,0.648,0.931,1,-3.15,0,0.181,0.0,0.752,0.744,153.649,4,361625540,ZaI2IlHwmgQ,670684955,BlackEyedPeasVEVO,2009-06-17T05:29:08Z,The Black Eyed Peas - Pump It (Official Music Video),rock
My Love,13X42np3KJr0o2LkK1MG76,Justin Timberlake,FutureSex/LoveSounds,2006-09-12,04:36,0,0.771,0.676,4,-6.018,0,0.223,4.49e-06,0.546,0.804,119.997,4,222313855,xjpe7EGyiw8,78924016,justintimberlakeVEVO,2009-11-24T06:37:47Z,Justin Timberlake - Medley: Let Me Talk To You/My Love (Official Video) ft. T.I.,r&b
My Love,13X42np3KJr0o2LkK1MG76,Justin Timberlake,FutureSex/LoveSounds,2006-09-12,04:36,0,0.771,0.676,4,-6.018,0,0.223,4.49e-06,0.546,0.804,119.997,4,222313855,xjpe7EGyiw8,78924016,justintimberlakeVEVO,2009-11-24T06:37:47Z,Justin Timberlake - Medley: Let Me Talk To You/My Love (Official Video) ft. T.I.,hip hop
Rock Your Body,5DapnEmRWQyOnR3MFfuvDB,Justin Timberlake,Justified,2002-11-04,04:27,0,0.899,0.724,4,-6.091,0,0.138,0.00029,0.051,0.84,100.979,4,306705519,TSVHoHyErBQ,154524656,justintimberlakeVEVO,2009-10-03T05:02:44Z,Justin Timberlake - Rock Your Body (Official Video),electronic-dance
Rock Your Body,5DapnEmRWQyOnR3MFfuvDB,Justin Timberlake,Justified,2002-11-04,04:27,0,0.899,0.724,4,-6.091,0,0.138,0.00029,0.051,0.84,100.979,4,306705519,TSVHoHyErBQ,154524656,justintimberlakeVEVO,2009-10-03T05:02:44Z,Justin Timberlake - Rock Your Body (Official Video),r&b
Love Never Felt So Good,48td6xvpokdYwvbl3JIiXP,Michael Jackson,XSCAPE,2014-05-09,04:6,0,0.775,0.719,7,-6.212,0,0.0435,1.79e-06,0.0662,0.712,117.513,4,243484162,oG08ukJPtR8,319196960,michaeljacksonVEVO,2014-05-14T13:00:04Z,"Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)",electronic-dance
Love Never Felt So Good,48td6xvpokdYwvbl3JIiXP,Michael Jackson,XSCAPE,2014-05-09,04:6,0,0.775,0.719,7,-6.212,0,0.0435,1.79e-06,0.0662,0.712,117.513,4,243484162,oG08ukJPtR8,319196960,michaeljacksonVEVO,2014-05-14T13:00:04Z,"Michael Jackson, Justin Timberlake - Love Never Felt So Good (Official Video)",r&b
Say Something (feat. Chris Stapleton),1LhMopPAallLeaeNutqbgS,Justin Timberlake,Man of the Woods,2018-02-02,04:39,0,0.707,0.632,10,-7.031,1,0.0789,1.09e-05,0.0841,0.372,97.04,4,403189538,8MPbR6Cbwi4,380343413,justintimberlakeVEVO,2018-01-25T17:00:01Z,Justin Timberlake - Say Something (Official Video) ft. Chris Stapleton,pop
Let Me Blow Ya Mind,3RmKpob8xzv1pzHEQrMJah,Eve,Scorpion,2001-01-01,03:50,1,0.908,0.557,8,-4.243,0,0.107,0.0,0.0709,0.897,90.032,4,252211145,Wt88GMJmVk0,199391464,EveVEVO,2009-06-17T00:05:17Z,Eve - Let Me Blow Ya Mind (Official Music Video) ft. Gwen Stefani,hip hop
Let Me Blow Ya Mind,3RmKpob8xzv1pzHEQrMJah,Eve,Scorpion,2001-01-01,03:50,1,0.908,0.557,8,-4.243,0,0.107,0.0,0.0709,0.897,90.032,4,252211145,Wt88GMJmVk0,199391464,EveVEVO,2009-06-17T00:05:17Z,Eve - Let Me Blow Ya Mind (Official Music Video) ft. Gwen Stefani,r&b
Angel,6eMUX2F0DsESGThHTZ2wG5,Shaggy,Hot Shot (International Version #2),2000,03:55,0,0.743,0.767,6,-2.944,1,0.168,0.0,0.0421,0.82,170.539,4,256697853,XWJrPzAUzAs,345581314,ShaggyVEVO,2009-10-05T21:39:55Z,Shaggy - Angel ft. Rayvon (Official Music Video),reggae
Angel,6eMUX2F0DsESGThHTZ2wG5,Shaggy,Hot Shot (International Version #2),2000,03:55,0,0.743,0.767,6,-2.944,1,0.168,0.0,0.0421,0.82,170.539,4,256697853,XWJrPzAUzAs,345581314,ShaggyVEVO,2009-10-05T21:39:55Z,Shaggy - Angel ft. Rayvon (Official Music Video),r&b
Take A Bow,3goSVuTt3fDYDP6kRnFwuL,Rihanna,Good Girl Gone Bad: Reloaded,2008-06-02,03:49,0,0.697,0.467,9,-7.536,1,0.0715,0.0,0.0941,0.572,82.082,4,492329549,J3UjJ4wKLkg,574039159,RihannaVEVO,2009-11-30T08:46:13Z,Rihanna - Take A Bow (Official Music Video),r&b
Sk8er Boi,00Mb3DuaIH1kjrwOku9CGU,Avril Lavigne,Let Go,2002-06-04,03:24,0,0.487,0.9,0,-4.417,1,0.0482,0.0,0.358,0.484,149.937,4,320414530,TIy3n2b7V9k,212304108,AvrilLavigneVEVO,2010-03-10T06:52:30Z,Avril Lavigne - Sk8er Boi (Official Music Video),rock
Complicated,5xEM5hIgJ1jjgcEBfpkt2F,Avril Lavigne,Let Go,2002-06-04,04:5,0,0.585,0.776,5,-5.898,1,0.0459,7.74e-06,0.3,0.427,77.987,4,469184509,5NPBIwQyPWE,471283677,AvrilLavigneVEVO,2010-02-25T00:29:17Z,Avril Lavigne - Complicated (Official Video),rock
When Love Takes Over (feat. Kelly Rowland),619bJQ9uDi8dnXzLebFI7y,David Guetta,When Love Takes Over,2009-04-17,03:9,0,0.658,0.863,11,-4.64,1,0.0255,0.000193,0.2,0.496,129.972,4,266497603,zudbz4hOcbc,180245444,David Guetta,2009-06-08T08:21:47Z,David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video),pop
"Whenever, Wherever",2lnzGkdtDj5mtlcOW2yRtG,Shakira,Laundry Service,2001-11-13,03:16,0,0.794,0.832,1,-4.862,0,0.0407,1.14e-05,0.203,0.871,107.657,4,288436398,weRHyjj34ZE,601782687,shakiraVEVO,2009-10-03T20:24:15Z,"Shakira - Whenever, Wherever (Official HD Video)",pop
Beautiful,3TCauNPqFiniaYHBvEVoHG,Christina Aguilera,Stripped,2002-07-19,03:59,0,0.456,0.573,5,-3.866,0,0.0275,3.05e-06,0.114,0.0992,76.19,4,228340943,eAfyFTzZDMM,133459660,CAguileraVEVO,2009-10-03T20:48:48Z,Christina Aguilera - Beautiful (Official Video),pop
Beautiful,3TCauNPqFiniaYHBvEVoHG,Christina Aguilera,Stripped,2002-07-19,03:59,0,0.456,0.573,5,-3.866,0,0.0275,3.05e-06,0.114,0.0992,76.19,4,228340943,eAfyFTzZDMM,133459660,CAguileraVEVO,2009-10-03T20:48:48Z,Christina Aguilera - Beautiful (Official Video),r&b
Genie In a Bottle,11mwFrKvLXCbcVGNxffGyP,Christina Aguilera,Christina Aguilera (Expanded Edition),1999,03:38,0,0.633,0.8,1,-6.945,1,0.166,0.000123,0.137,0.913,175.716,4,233060045,kIDWgqDBNXA,186411098,CAguileraVEVO,2009-10-03T04:37:42Z,Christina Aguilera - Genie In A Bottle,pop
Milkshake,2cMTIlktg3M9mXYqCPqw1J,Kelis,Tasty,2003-12-05,03:3,0,0.881,0.774,1,-6.068,1,0.0439,0.0346,0.206,0.759,112.968,4,195834772,6AwXKJoKJz4,43757457,KelisVEVO,2009-02-26T10:39:21Z,Kelis - Milkshake (Official Music Video),r&b
Milkshake,2cMTIlktg3M9mXYqCPqw1J,Kelis,Tasty,2003-12-05,03:3,0,0.881,0.774,1,-6.068,1,0.0439,0.0346,0.206,0.759,112.968,4,195834772,6AwXKJoKJz4,43757457,KelisVEVO,2009-02-26T10:39:21Z,Kelis - Milkshake (Official Music Video),electronic-dance
American Boy,22UDw8rSfLbUsaAGTXQ4Z8,Estelle,Shine,2008-03-28,04:45,1,0.727,0.729,0,-2.99,1,0.326,0.0,0.07,0.512,117.932,4,441560258,Ic5vxw3eijY,173786424,Estelle,2009-10-27T02:35:44Z,Estelle - American Boy [Feat. Kanye West] [Video],r&b
American Boy,22UDw8rSfLbUsaAGTXQ4Z8,Estelle,Shine,2008-03-28,04:45,1,0.727,0.729,0,-2.99,1,0.326,0.0,0.07,0.512,117.932,4,441560258,Ic5vxw3eijY,173786424,Estelle,2009-10-27T02:35:44Z,Estelle - American Boy [Feat. Kanye West] [Video],electronic-dance
Gives You Hell,5gb9UJkh8TfrNMRYOJNbew,The All-American Rejects,When The World Comes Down,2008-01-01,03:33,0,0.718,0.691,4,-6.44,1,0.0387,0.0,0.0627,0.552,100.008,4,384059344,uxUATkpMQ8A,158399727,AllAmericanRjctsVEVO,2009-10-08T10:14:15Z,The All-American Rejects - Gives You Hell (Official Music Video),rock
Dirty Little Secret,5ZdzNVOmCSp5HFLk0EgvJS,The All-American Rejects,Move Along,2005-01-01,03:14,0,0.469,0.955,10,-4.253,1,0.0432,1.35e-06,0.548,0.462,143.853,4,268853457,gPDcwjJ8pLg,96358062,AllAmericanRjctsVEVO,2009-10-05T13:40:24Z,The All-American Rejects - Dirty Little Secret (Official Music Video),rock
Over My Head (Cable Car),1N62wozuHCvczCkY4QidpP,The Fray,How To Save A Life,2005-09-13,03:56,0,0.592,0.729,8,-4.156,1,0.0448,0.0,0.0653,0.709,116.03,4,208544622,fFRkpvvop3I,69939393,thefrayVEVO,2009-10-03T04:48:37Z,The Fray - Over My Head (Cable Car) (Video),rock
"Harder, Better, Faster, Stronger",5W3cjX2J3tjhG8zb6u0qHn,Daft Punk,Discovery,2001-03-12,03:45,0,0.817,0.716,6,-8.898,0,0.144,0.00263,0.358,0.692,123.474,4,235917703,yydNF8tuVmU,29607990,Daft Punk,2015-06-11T17:07:59Z,"Daft Punk - Harder, Better, Faster, Stronger (Official audio)",electronic-dance
DARE,4Hff1IjRbLGeLgFgxvHflk,Gorillaz,Demon Days,2005-05-23,04:5,0,0.76,0.891,11,-5.852,0,0.0372,0.0869,0.298,0.966,120.264,4,244532391,uAOR6ib95kQ,222312679,Gorillaz,2010-09-07T23:17:19Z,Gorillaz - DARE (Official Video),electronic-dance
DARE,4Hff1IjRbLGeLgFgxvHflk,Gorillaz,Demon Days,2005-05-23,04:5,0,0.76,0.891,11,-5.852,0,0.0372,0.0869,0.298,0.966,120.264,4,244532391,uAOR6ib95kQ,222312679,Gorillaz,2010-09-07T23:17:19Z,Gorillaz - DARE (Official Video),r&b
DARE,4Hff1IjRbLGeLgFgxvHflk,Gorillaz,Demon Days,2005-05-23,04:5,0,0.76,0.891,11,-5.852,0,0.0372,0.0869,0.298,0.966,120.264,4,244532391,uAOR6ib95kQ,222312679,Gorillaz,2010-09-07T23:17:19Z,Gorillaz - DARE (Official Video),pop
Sweat - Remix,6h89vMWcUdukHrlEPNHX9f,Snoop Dogg,Doggumentary,2011-01-01,03:16,0,0.822,0.749,7,-5.563,1,0.0285,0.000273,0.0732,0.707,130.005,4,187425487,KnEXrbAQyIo,208270033,SnoopDoggVEVO,2011-03-19T00:35:32Z,Snoop Dogg - &#39;Sweat&#39; Snoop Dogg vs David Guetta (Remix) [Official Video],
Gin And Juice (feat. Dat Nigga Daz),0WKYRFtH6KKbaNWjsxqm70,Snoop Dogg,Doggystyle,1993,03:31,1,0.549,0.853,7,-4.293,1,0.188,0.000296,0.618,0.346,94.695,4,273757696,OKGJOtRaqMg,12830284,Iron POWER,2013-05-11T11:29:38Z,Snoop Dogg - Gin And Juice feat. Dat Nigga Daz,r&b
Gin And Juice (feat. Dat Nigga Daz),0WKYRFtH6KKbaNWjsxqm70,Snoop Dogg,Doggystyle,1993,03:31,1,0.549,0.853,7,-4.293,1,0.188,0.000296,0.618,0.346,94.695,4,273757696,OKGJOtRaqMg,12830284,Iron POWER,2013-05-11T11:29:38Z,Snoop Dogg - Gin And Juice feat. Dat Nigga Daz,hip hop
When You Say Nothing At All,0gcjc7Vt5xtcfmJgf6g2IO,Ronan Keating,Ronan,2000-01-01,04:17,0,0.461,0.448,7,-10.665,1,0.0246,1.18e-06,0.0811,0.418,173.86,4,293022495,IobNcpiwpSc,62719345,RonanKeatingVEVO,2018-08-17T09:36:13Z,Ronan Keating - When You Say Nothing At All,country
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,03:32,1,0.842,0.801,8,-4.167,0,0.228,4.82e-06,0.0642,0.617,95.881,4,1219309077,ixkoVwKQaJg,2213234258,DJSnakeVEVO,2018-10-10T00:35:00Z,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)",electronic-dance
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,03:32,1,0.842,0.801,8,-4.167,0,0.228,4.82e-06,0.0642,0.617,95.881,4,1219309077,ixkoVwKQaJg,2213234258,DJSnakeVEVO,2018-10-10T00:35:00Z,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)",hip hop
People Help the People,0YywjDvFudcaHG74NuWISy,Birdy,Birdy,2011-11-04,04:16,0,0.407,0.308,10,-9.001,0,0.0296,1.46e-05,0.092,0.153,73.254,3,186876658,OmLNs6zQIHo,179384330,Birdy,2011-10-06T13:22:31Z,Birdy - People Help The People [Official Music Video],rock
Wings,2hGMMxp9NuR7zLJP9il6Rs,Birdy,Fire Within (Deluxe),2013-09-16,04:12,0,0.474,0.707,7,-4.534,1,0.0253,0.0,0.162,0.224,83.235,4,178612145,WJTXDCh2YiA,133535898,Birdy,2013-08-02T09:06:33Z,Birdy - Wings (Official Video),
Not About Angels,5sF7hdYvhrcgNq8NZjfK8L,Birdy,Not About Angels,2014-04-13,03:9,0,0.405,0.111,0,-11.879,1,0.0369,4.37e-05,0.0872,0.219,116.86,4,296369294,kxVUee4WsoA,36515258,Birdy,2014-06-12T14:33:35Z,The Fault In Our Stars I Birdy -- Not About Angels I Official Video,
MIA (feat. Drake),116H0KvKr2Zl4RPuVBruDO,Bad Bunny,MIA (feat. Drake),2018-10-11,03:30,0,0.817,0.539,6,-6.349,0,0.0621,0.000496,0.099,0.158,97.062,4,994114791,OSUxrSe5GbI,1247022628,Bad Bunny,2018-10-11T16:02:47Z,BAD BUNNY x DRAKE - MÍA (Video Oficial),hip hop
Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,Sheck Wes,MUDBOY,2018-10-05,03:4,1,0.729,0.625,4,-5.266,1,0.0315,0.00986,0.248,0.261,146.034,4,750869269,VWoIpDVkOH0,356588959,SheckWesVEVO,2018-01-31T05:00:00Z,Sheck Wes - Mo Bamba (Official Music Video),hip hop
Thriller,3S2R0EVwBSAVMd5UMgKTL0,Michael Jackson,Thriller 25 Super Deluxe Edition,1982-11-30,05:57,0,0.773,0.859,11,-4.913,1,0.0747,0.00018,0.914,0.813,118.458,4,360491559,sOnqjkJTMaA,806818745,michaeljacksonVEVO,2009-10-03T06:51:49Z,Michael Jackson - Thriller (Official Video),electronic-dance
Thriller,3S2R0EVwBSAVMd5UMgKTL0,Michael Jackson,Thriller 25 Super Deluxe Edition,1982-11-30,05:57,0,0.773,0.859,11,-4.913,1,0.0747,0.00018,0.914,0.813,118.458,4,360491559,sOnqjkJTMaA,806818745,michaeljacksonVEVO,2009-10-03T06:51:49Z,Michael Jackson - Thriller (Official Video),r&b
Electricity (with Dua Lipa),5N4erncE7kuUccm7zEmwzk,Silk City,Electricity (with Dua Lipa),2018-09-06,03:58,0,0.588,0.67,0,-6.439,1,0.0473,3.33e-06,0.338,0.505,118.159,4,494324945,Q4-jOuHO-z4,153235555,MarkRonsonVEVO,2018-09-06T04:00:00Z,"Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson",pop
Electricity (with Dua Lipa),5N4erncE7kuUccm7zEmwzk,Silk City,Electricity (with Dua Lipa),2018-09-06,03:58,0,0.588,0.67,0,-6.439,1,0.0473,3.33e-06,0.338,0.505,118.159,4,494324945,Q4-jOuHO-z4,153235555,MarkRonsonVEVO,2018-09-06T04:00:00Z,"Silk City, Dua Lipa - Electricity (Official Video) ft. Diplo, Mark Ronson",electronic-dance
Quiere Beber,3rPAD722s5FFNnwjC91t7Z,Anuel AA,Real Hasta la Muerte,2018-07-17,03:7,0,0.773,0.57,8,-3.482,1,0.113,0.00524,0.108,0.772,95.038,4,297116209,BTtBmo5EbEk,540252854,AnuelVEVO,2018-08-15T21:30:00Z,Anuel AA - Ella Quiere Beber (Video Oficial),
Cuando Te Besé,2XXMDz7SPZ4mSFN1PXfHUy,Becky G,Cuando Te Besé,2018-08-02,04:14,0,0.772,0.732,9,-3.713,0,0.213,5.14e-06,0.106,0.295,100.048,4,448713990,zAWsoFk2yVw,760979524,BeckyGVEVO,2018-08-02T22:00:08Z,"Becky G, Paulo Londra - Cuando Te Besé (Official Video)",hip hop
Better,2OpBganfGk2GVdSlRdxzaX,Khalid,Suncity,2018-10-19,03:49,0,0.695,0.586,0,-10.315,0,0.0658,0.317,0.113,0.112,98.035,4,954208543,x3bfa3DZ8JM,712344394,KhalidVEVO,2018-11-09T05:00:03Z,Khalid - Better (Official Video),r&b
BedRock,3iL2l5gUqyPS6vDwJFgJTR,Young Money,We Are Young Money,2009-01-01,04:48,1,0.733,0.664,8,-6.163,1,0.295,0.0,0.191,0.557,148.005,4,234067702,Ha80ZaecGkQ,302285382,YoungMoneyVEVO,2009-12-16T21:59:06Z,Young Money - Bed Rock (Official Music Video),
Hooked on a Feeling,6Ac4NVYYl2U73QiTt11ZKd,Blue Swede,Hooked On A Feeling,1973,02:53,0,0.547,0.82,8,-6.728,1,0.0805,0.0,0.3,0.933,118.208,4,435683048,NrI-UBIB8Jk,171935409,Joel Gustafsson,2014-07-04T08:17:20Z,1. Blue Swede - Hooked on a Feeling,pop
Something Good Can Work,4gLKwyeBDtXoqe5ev9QcqP,Two Door Cinema Club,Tourist History,2010-02-07,02:43,0,0.651,0.841,0,-5.099,1,0.0335,0.00116,0.19,0.661,119.939,4,201188311,Wxu02vp_Vm0,20272929,Two Door Cinema Club,2010-03-29T09:52:11Z,TWO DOOR CINEMA CLUB | SOMETHING GOOD CAN WORK,rock
Something Good Can Work,4gLKwyeBDtXoqe5ev9QcqP,Two Door Cinema Club,Tourist History,2010-02-07,02:43,0,0.651,0.841,0,-5.099,1,0.0335,0.00116,0.19,0.661,119.939,4,201188311,Wxu02vp_Vm0,20272929,Two Door Cinema Club,2010-03-29T09:52:11Z,TWO DOOR CINEMA CLUB | SOMETHING GOOD CAN WORK,pop
What You Know,1qfYG2JrchEyJiqKnkE7YQ,Two Door Cinema Club,Tourist History,2010-02-07,03:10,0,0.55,0.753,6,-4.003,0,0.0407,7.74e-06,0.0921,0.841,139.048,4,494852508,YXwYJyrKK5A,101213544,Two Door Cinema Club,2011-01-13T11:26:44Z,TWO DOOR CINEMA CLUB  | WHAT YOU KNOW,rock
Wasted Times,72TyiiduRmczEbDIEtKQdR,The Weeknd,"My Dear Melancholy,",2018-03-30,03:40,1,0.562,0.674,10,-6.049,0,0.0851,2.04e-05,0.111,0.293,122.699,4,226339455,R0rKB_bsUNg,48801959,The Weeknd,2018-03-30T03:06:44Z,The Weeknd - Wasted Times (Official Audio),
Thunderclouds,5a8RPWgKSmcGBGcffmIrUi,Sia,Thunderclouds,2018-08-09,03:7,0,0.691,0.716,7,-5.985,1,0.0351,9.06e-06,0.263,0.507,112.035,4,441169774,kg1BljLu9YY,472894745,SiaVEVO,2018-08-30T14:00:09Z,"LSD - Thunderclouds (Official Video) ft. Sia, Diplo, Labrinth",pop
The Spectre,2DGa7iaidT5s0qnINlwMjJ,Alan Walker,The Spectre,2017-09-15,03:14,0,0.654,0.711,1,-7.437,0,0.0383,0.00191,0.0903,0.198,127.957,4,276570930,wJnBTPUQS5A,957074354,Alan Walker,2017-09-15T07:02:57Z,Alan Walker - The Spectre,electronic-dance
All I Ask,6HbI4e2Y2f6HYVV6r04M4W,Adele,25,2015-11-20,04:32,0,0.592,0.28,4,-5.494,1,0.0283,0.0,0.124,0.348,141.899,4,350260989,FOn8SdYF7eg,21946230,BlueRain,2019-06-04T05:19:26Z,All I Ask - Adele (Lyrics),pop
